,user_id,app_id,rating
0,3064,42,1
1,3064,0,3
2,3064,95,5
3,3064,1224,3
4,3064,1,3
5,3064,10,4
6,3064,186,2
7,3064,391,2
8,3064,325,2
9,3064,71,5
10,3064,2464,5
11,3064,58,4
12,3064,5,5
13,3064,40,4
14,3064,16,3
0,3065,62,5
1,3065,14,2
2,3065,0,1
3,3065,22,1
4,3065,1142,2
0,3066,0,4
1,3066,1401,1
2,3066,270,1
3,3066,69,1
4,3066,27,2
5,3066,1257,3
6,3066,2973,5
7,3066,227,1
8,3066,4755,5
9,3066,2461,4
10,3066,1,1
11,3066,3975,5
0,3067,329,5
1,3067,0,3
2,3067,23,2
3,3067,13,5
4,3067,8,3
5,3067,2,1
6,3067,1,2
7,3067,16,4
8,3067,29,1
9,3067,20,2
10,3067,52,4
11,3067,6,2
12,3067,80,4
13,3067,300,2
14,3067,3876,3
15,3067,3389,2
16,3067,1259,4
17,3067,184,1
18,3067,1680,1
0,3068,4059,1
1,3068,2530,4
2,3068,2,2
3,3068,0,1
4,3068,2990,4
5,3068,4919,3
6,3068,2051,4
7,3068,10,2
8,3068,11,1
9,3068,8,1
10,3068,3831,2
0,3069,148,3
1,3069,211,3
2,3069,26,2
0,3070,0,2
1,3070,2312,3
2,3070,95,3
3,3070,28,2
4,3070,692,4
5,3070,723,2
6,3070,1601,2
7,3070,405,2
8,3070,25,2
9,3070,151,2
10,3070,192,5
0,3071,0,1
1,3071,493,3
2,3071,527,1
3,3071,551,5
0,3072,2553,5
1,3072,5,2
2,3072,0,3
3,3072,22,3
4,3072,1,2
5,3072,177,1
6,3072,29,3
7,3072,113,5
8,3072,2597,4
9,3072,1029,5
10,3072,112,3
11,3072,3096,4
12,3072,134,4
13,3072,1943,1
14,3072,70,1
0,3073,0,4
1,3073,297,5
2,3073,2154,4
0,3074,2901,2
1,3074,0,3
2,3074,59,2
3,3074,958,5
4,3074,2317,5
5,3074,77,2
6,3074,7,1
7,3074,227,5
8,3074,177,1
9,3074,1501,1
10,3074,206,4
11,3074,760,3
12,3074,2744,1
13,3074,3354,5
14,3074,1468,3
15,3074,2132,5
16,3074,682,5
17,3074,4,3
0,3075,15,5
1,3075,183,5
2,3075,76,3
3,3075,26,1
4,3075,121,1
5,3075,2187,3
6,3075,0,3
7,3075,142,5
0,3076,2187,4
1,3076,0,3
2,3076,3482,5
3,3076,3,5
4,3076,1798,4
5,3076,818,5
6,3076,451,3
7,3076,185,1
8,3076,4,5
9,3076,72,2
10,3076,1462,1
11,3076,2778,4
12,3076,3841,3
13,3076,179,4
0,3077,471,1
1,3077,2048,5
2,3077,0,3
0,3078,0,3
1,3078,933,4
2,3078,20,5
3,3078,2266,1
4,3078,2612,4
5,3078,4,5
6,3078,7,5
7,3078,3630,3
8,3078,244,2
9,3078,5,1
10,3078,800,4
11,3078,333,3
12,3078,21,4
13,3078,12,1
14,3078,4177,3
15,3078,1,2
16,3078,2493,5
17,3078,96,4
0,3079,744,1
1,3079,0,4
2,3079,1024,1
3,3079,713,4
4,3079,2,2
5,3079,398,5
6,3079,259,3
7,3079,5,1
8,3079,4323,2
9,3079,1064,5
10,3079,959,4
11,3079,223,3
12,3079,1,1
13,3079,9,3
14,3079,132,4
15,3079,4,2
16,3079,3644,1
0,3080,1,3
1,3080,1472,3
2,3080,610,3
3,3080,858,3
4,3080,232,2
5,3080,4580,5
6,3080,0,4
7,3080,13,3
0,3081,1150,3
1,3081,3,1
2,3081,0,1
3,3081,1,3
4,3081,4,1
5,3081,302,3
6,3081,4008,1
7,3081,1246,3
8,3081,13,2
9,3081,251,1
10,3081,84,1
11,3081,550,4
12,3081,99,4
13,3081,1884,1
14,3081,4304,2
15,3081,136,1
0,3082,184,2
1,3082,0,2
2,3082,197,1
0,3083,2,5
1,3083,0,1
2,3083,31,3
3,3083,121,1
0,3084,465,2
1,3084,388,3
2,3084,0,2
3,3084,4889,3
4,3084,1,2
5,3084,2281,4
6,3084,1968,1
7,3084,766,1
8,3084,336,4
9,3084,3711,2
10,3084,2335,3
11,3084,11,2
12,3084,108,4
13,3084,2783,3
14,3084,1128,4
15,3084,6,4
16,3084,2236,5
17,3084,51,2
18,3084,4,3
0,3085,4122,5
1,3085,71,4
2,3085,0,4
3,3085,250,4
4,3085,255,4
5,3085,86,5
6,3085,55,5
7,3085,18,2
8,3085,639,1
9,3085,1520,4
10,3085,3373,3
11,3085,1,2
12,3085,28,1
13,3085,1171,4
14,3085,629,5
15,3085,59,4
16,3085,7,1
0,3086,2603,5
1,3086,1996,4
2,3086,1,5
3,3086,1588,2
4,3086,0,1
5,3086,2703,3
6,3086,1277,4
0,3087,1786,2
1,3087,20,3
2,3087,303,2
3,3087,0,4
4,3087,1740,5
5,3087,477,5
6,3087,172,3
7,3087,1914,1
8,3087,197,5
9,3087,125,1
0,3088,11,4
1,3088,0,2
2,3088,3,1
3,3088,25,1
4,3088,6,3
5,3088,1183,1
6,3088,31,2
7,3088,141,4
8,3088,54,3
9,3088,3468,2
10,3088,428,1
11,3088,4,3
12,3088,2249,1
13,3088,1567,5
14,3088,622,5
15,3088,601,4
16,3088,1,5
0,3089,0,2
1,3089,9,5
2,3089,5,2
3,3089,409,2
4,3089,7,2
5,3089,103,5
6,3089,4,4
7,3089,190,4
0,3090,1107,1
1,3090,0,2
2,3090,10,1
3,3090,85,1
4,3090,42,3
5,3090,26,3
6,3090,970,3
7,3090,19,2
8,3090,5,4
9,3090,3565,3
10,3090,2,4
11,3090,1,5
12,3090,104,3
13,3090,584,4
14,3090,14,2
15,3090,897,4
16,3090,3,2
17,3090,7,2
18,3090,2811,4
0,3091,1,3
1,3091,12,4
2,3091,143,1
3,3091,0,1
4,3091,1494,5
5,3091,705,1
6,3091,467,5
7,3091,3228,1
8,3091,4141,3
0,3092,0,5
1,3092,72,5
2,3092,2984,2
3,3092,2921,1
4,3092,1046,5
5,3092,4385,2
6,3092,12,1
7,3092,189,5
8,3092,547,5
9,3092,1328,1
10,3092,1245,2
0,3093,1,4
1,3093,19,1
2,3093,0,4
3,3093,477,3
4,3093,839,4
5,3093,2,2
0,3094,29,2
1,3094,0,1
2,3094,1,2
3,3094,132,3
4,3094,386,4
5,3094,64,3
6,3094,1614,4
7,3094,69,5
8,3094,108,4
9,3094,189,4
10,3094,677,3
11,3094,9,4
12,3094,404,5
13,3094,2,1
14,3094,181,2
15,3094,303,1
0,3095,0,5
1,3095,196,1
2,3095,33,3
3,3095,15,5
4,3095,2249,3
5,3095,3,1
6,3095,17,5
7,3095,851,1
8,3095,2831,1
9,3095,1,2
10,3095,4,5
11,3095,1974,1
0,3096,0,1
1,3096,3,1
2,3096,1668,2
0,3097,0,2
1,3097,588,1
2,3097,8,3
3,3097,737,2
4,3097,386,4
5,3097,91,2
6,3097,1,2
7,3097,1113,3
8,3097,2,4
9,3097,87,2
10,3097,28,4
11,3097,2985,3
12,3097,22,3
13,3097,2513,4
14,3097,3,1
15,3097,86,1
0,3098,149,3
1,3098,4,2
2,3098,0,2
3,3098,1656,1
4,3098,9,1
5,3098,7,5
6,3098,1308,3
7,3098,107,5
8,3098,3122,3
9,3098,2352,2
10,3098,35,2
11,3098,2,2
12,3098,124,4
13,3098,2033,5
14,3098,1804,3
15,3098,431,3
16,3098,2161,3
17,3098,533,1
18,3098,23,4
0,3099,1698,5
1,3099,929,2
2,3099,2554,3
3,3099,29,4
4,3099,0,3
5,3099,3354,5
6,3099,13,3
7,3099,1548,2
8,3099,1,2
9,3099,10,1
10,3099,141,2
11,3099,28,3
12,3099,892,1
13,3099,4451,2
14,3099,612,3
15,3099,69,4
0,3100,0,1
1,3100,6,3
2,3100,697,1
0,3101,0,4
1,3101,2368,5
2,3101,706,5
3,3101,45,2
4,3101,1,4
5,3101,2937,5
6,3101,250,2
7,3101,230,5
8,3101,5,1
9,3101,57,1
10,3101,16,1
11,3101,2787,1
12,3101,58,3
13,3101,7,1
14,3101,4116,2
15,3101,6,5
0,3102,7,4
1,3102,13,4
2,3102,0,4
3,3102,4285,3
4,3102,43,5
0,3103,3316,5
1,3103,542,2
2,3103,0,4
3,3103,254,3
4,3103,319,2
5,3103,891,3
6,3103,203,5
7,3103,123,4
0,3104,0,1
1,3104,503,5
2,3104,89,4
3,3104,73,4
4,3104,134,4
5,3104,1,1
6,3104,15,3
7,3104,1438,2
8,3104,3372,1
9,3104,3,3
10,3104,573,2
0,3105,24,5
1,3105,1254,5
2,3105,0,5
3,3105,45,5
4,3105,7,1
5,3105,2748,2
6,3105,120,1
7,3105,69,5
0,3106,645,4
1,3106,49,1
2,3106,63,3
3,3106,1,4
4,3106,0,5
5,3106,664,4
6,3106,42,4
7,3106,18,3
8,3106,4,4
9,3106,262,4
10,3106,551,4
11,3106,401,5
0,3107,264,4
1,3107,0,3
2,3107,45,2
3,3107,59,1
0,3108,0,3
1,3108,28,3
2,3108,8,2
3,3108,2869,2
0,3109,188,5
1,3109,0,1
2,3109,21,5
3,3109,1,5
4,3109,183,3
5,3109,4189,2
6,3109,34,5
0,3110,0,5
1,3110,17,4
2,3110,5,2
3,3110,487,4
4,3110,2640,5
5,3110,634,4
6,3110,3775,2
7,3110,61,5
8,3110,515,4
9,3110,1196,4
10,3110,49,5
11,3110,1899,5
12,3110,6,2
0,3111,495,1
1,3111,4432,1
2,3111,0,3
3,3111,2175,3
4,3111,62,4
5,3111,2485,4
6,3111,3,3
7,3111,4543,2
8,3111,1,3
9,3111,22,1
10,3111,4028,5
11,3111,4,4
12,3111,5,1
13,3111,731,5
14,3111,262,4
15,3111,20,4
16,3111,70,3
0,3112,8,4
1,3112,1441,5
2,3112,1,3
3,3112,936,5
4,3112,4,4
5,3112,0,1
6,3112,937,4
7,3112,3,4
8,3112,679,3
9,3112,2,4
10,3112,723,3
11,3112,1904,1
12,3112,18,2
13,3112,152,3
0,3113,13,5
1,3113,1369,3
2,3113,0,5
3,3113,486,2
4,3113,3274,5
5,3113,3915,3
6,3113,244,3
7,3113,2,2
8,3113,216,3
9,3113,5,1
10,3113,38,5
11,3113,22,1
12,3113,168,4
13,3113,67,1
14,3113,8,3
15,3113,4,1
16,3113,39,2
0,3114,130,4
1,3114,0,3
2,3114,53,1
3,3114,75,4
4,3114,186,4
5,3114,124,2
6,3114,286,2
7,3114,1,1
8,3114,1675,1
9,3114,89,1
0,3115,832,2
1,3115,0,4
2,3115,975,4
3,3115,1,2
4,3115,2813,2
5,3115,592,5
6,3115,3,3
7,3115,505,4
8,3115,117,1
9,3115,2070,2
10,3115,332,2
11,3115,32,4
12,3115,2948,2
13,3115,10,3
0,3116,0,1
1,3116,8,1
2,3116,2677,2
3,3116,147,5
4,3116,489,3
5,3116,2,3
6,3116,4,1
7,3116,64,2
8,3116,1012,1
9,3116,58,2
10,3116,800,3
11,3116,1750,2
12,3116,53,4
0,3117,331,3
1,3117,0,1
2,3117,10,3
3,3117,78,1
4,3117,52,3
5,3117,22,3
6,3117,3,2
7,3117,1364,1
8,3117,2297,1
9,3117,3238,2
10,3117,150,5
11,3117,3776,5
12,3117,893,5
13,3117,463,5
14,3117,30,1
0,3118,0,2
1,3118,6,4
2,3118,3113,4
3,3118,2306,2
4,3118,3569,5
5,3118,534,2
6,3118,4239,1
7,3118,2,5
8,3118,39,3
9,3118,50,3
10,3118,997,2
11,3118,128,5
12,3118,1402,4
13,3118,44,5
14,3118,193,4
15,3118,4848,5
0,3119,104,5
1,3119,2513,1
2,3119,3278,1
3,3119,140,2
4,3119,0,1
5,3119,370,3
6,3119,2397,2
7,3119,1929,5
8,3119,937,1
0,3120,7,5
1,3120,12,5
2,3120,1763,4
3,3120,250,1
4,3120,0,3
5,3120,91,4
6,3120,2428,4
0,3121,339,5
1,3121,0,1
2,3121,1169,2
3,3121,66,2
4,3121,1,5
5,3121,959,1
6,3121,559,2
7,3121,517,3
8,3121,1426,1
9,3121,536,5
10,3121,31,3
11,3121,2549,5
12,3121,462,3
13,3121,268,3
14,3121,632,5
15,3121,1136,5
16,3121,561,2
0,3122,0,4
1,3122,9,3
2,3122,20,1
3,3122,41,2
0,3123,1,4
1,3123,0,2
2,3123,726,2
3,3123,12,5
4,3123,186,1
5,3123,9,1
6,3123,2097,3
7,3123,11,5
8,3123,2897,1
9,3123,578,2
10,3123,204,2
11,3123,4,3
0,3124,0,5
1,3124,718,2
2,3124,929,1
3,3124,26,3
4,3124,578,4
5,3124,650,1
6,3124,15,5
7,3124,1610,2
8,3124,8,2
0,3125,0,5
1,3125,13,1
2,3125,1,2
3,3125,1645,1
4,3125,4005,1
5,3125,2014,5
6,3125,114,1
0,3126,0,3
1,3126,45,4
2,3126,2049,5
3,3126,2,2
4,3126,16,3
5,3126,1895,1
6,3126,73,4
7,3126,233,1
8,3126,1,2
9,3126,23,5
10,3126,3,5
11,3126,12,5
12,3126,1349,1
13,3126,4619,1
14,3126,244,4
15,3126,157,4
16,3126,1426,4
17,3126,10,3
18,3126,613,4
0,3127,399,4
1,3127,0,1
2,3127,712,1
3,3127,219,1
4,3127,1,4
5,3127,75,4
6,3127,112,5
7,3127,4465,4
8,3127,44,5
9,3127,1952,2
10,3127,2985,3
11,3127,1584,4
12,3127,4111,5
13,3127,447,3
14,3127,316,5
15,3127,3,3
16,3127,1059,1
17,3127,157,1
0,3128,2,4
1,3128,4331,1
2,3128,0,1
3,3128,23,2
4,3128,1273,4
0,3129,2,3
1,3129,3,2
2,3129,0,4
3,3129,1342,2
4,3129,3076,1
5,3129,12,3
0,3130,6,2
1,3130,0,4
2,3130,215,4
3,3130,7,1
4,3130,21,2
5,3130,919,1
6,3130,2665,1
7,3130,5,5
8,3130,649,1
9,3130,49,2
10,3130,25,3
0,3131,17,2
1,3131,12,2
2,3131,1,3
3,3131,594,2
4,3131,32,2
5,3131,2708,2
6,3131,0,1
7,3131,165,1
8,3131,21,1
9,3131,98,1
10,3131,2562,5
11,3131,3660,5
12,3131,5,3
0,3132,3,5
1,3132,0,2
2,3132,1,3
3,3132,106,3
4,3132,103,2
5,3132,2017,2
6,3132,3675,3
7,3132,4286,5
0,3133,0,3
1,3133,690,4
2,3133,16,3
3,3133,1,5
4,3133,4232,3
5,3133,283,4
6,3133,512,3
7,3133,31,1
8,3133,3626,5
9,3133,209,5
10,3133,37,5
11,3133,26,1
12,3133,38,4
0,3134,0,3
1,3134,41,3
2,3134,2811,2
3,3134,7,1
4,3134,22,2
5,3134,3111,5
6,3134,40,2
7,3134,537,5
8,3134,419,5
9,3134,13,4
10,3134,8,4
11,3134,1,3
12,3134,522,3
13,3134,9,2
14,3134,1965,5
0,3135,0,4
1,3135,1534,3
2,3135,3727,2
3,3135,660,5
4,3135,50,2
5,3135,2,2
0,3136,611,1
1,3136,0,2
2,3136,137,5
3,3136,1,1
4,3136,19,4
5,3136,18,1
6,3136,1875,2
7,3136,2399,4
8,3136,22,4
9,3136,456,4
10,3136,151,5
11,3136,88,4
12,3136,33,4
13,3136,5,3
14,3136,20,5
0,3137,0,1
1,3137,6,5
2,3137,1444,1
3,3137,65,3
4,3137,397,1
5,3137,3323,1
6,3137,779,1
7,3137,435,2
8,3137,2001,4
9,3137,38,2
10,3137,342,5
11,3137,133,1
12,3137,428,1
13,3137,2487,2
14,3137,254,2
15,3137,566,4
16,3137,890,4
17,3137,4031,4
18,3137,276,5
0,3138,1306,2
1,3138,136,5
2,3138,0,1
3,3138,216,4
4,3138,138,1
5,3138,126,2
6,3138,2727,2
0,3139,3771,3
1,3139,21,5
2,3139,0,5
3,3139,2,4
4,3139,36,3
5,3139,555,4
6,3139,1319,4
7,3139,83,4
8,3139,3452,2
9,3139,28,2
10,3139,412,3
11,3139,1610,2
12,3139,1,4
13,3139,808,2
14,3139,5,5
0,3140,22,2
1,3140,1796,1
2,3140,4,5
3,3140,0,1
4,3140,1495,3
5,3140,171,5
6,3140,2,2
7,3140,1055,5
8,3140,95,5
9,3140,776,4
10,3140,98,5
11,3140,2528,3
12,3140,2439,1
13,3140,134,4
14,3140,1760,3
15,3140,182,2
16,3140,1604,2
17,3140,492,4
18,3140,195,5
0,3141,68,3
1,3141,0,3
2,3141,47,4
3,3141,3,2
0,3142,0,1
1,3142,3,3
2,3142,1,2
3,3142,1553,5
4,3142,1418,1
5,3142,23,4
6,3142,4807,5
7,3142,115,3
8,3142,20,4
9,3142,651,3
0,3143,0,5
1,3143,142,1
2,3143,100,5
3,3143,377,3
4,3143,788,4
5,3143,1,1
6,3143,1366,1
7,3143,384,1
8,3143,13,3
9,3143,1116,2
10,3143,279,1
11,3143,2,1
0,3144,0,3
1,3144,2133,1
2,3144,1,3
3,3144,18,2
4,3144,899,2
5,3144,173,4
6,3144,204,3
7,3144,40,1
8,3144,45,1
0,3145,0,4
1,3145,40,4
2,3145,1,1
3,3145,1466,4
4,3145,88,4
5,3145,1596,1
6,3145,371,3
7,3145,1510,5
0,3146,0,5
1,3146,131,4
2,3146,1890,2
3,3146,468,1
4,3146,1,1
5,3146,1510,5
6,3146,781,1
7,3146,72,1
8,3146,329,3
0,3147,0,1
1,3147,3936,3
2,3147,561,3
3,3147,2677,4
4,3147,355,5
5,3147,13,5
6,3147,1,3
7,3147,3841,5
8,3147,511,1
9,3147,69,2
10,3147,1650,1
11,3147,183,3
12,3147,2612,1
13,3147,3,5
14,3147,41,4
15,3147,30,1
16,3147,2,1
17,3147,132,1
0,3148,0,5
1,3148,81,5
2,3148,4780,4
3,3148,976,1
4,3148,10,1
5,3148,169,4
6,3148,23,4
0,3149,0,5
1,3149,106,3
2,3149,1076,4
3,3149,5,5
4,3149,2813,5
0,3150,606,4
1,3150,17,3
2,3150,3196,2
3,3150,437,4
4,3150,48,2
5,3150,4631,1
6,3150,459,5
7,3150,0,1
8,3150,3369,1
9,3150,34,4
10,3150,20,1
11,3150,244,4
12,3150,36,1
13,3150,29,4
14,3150,2,3
15,3150,67,3
16,3150,218,3
17,3150,25,4
18,3150,2528,2
0,3151,0,1
1,3151,2,4
2,3151,19,5
3,3151,908,2
4,3151,3,3
5,3151,584,4
0,3152,0,3
1,3152,6,5
2,3152,581,2
0,3153,1,3
1,3153,0,4
2,3153,2138,1
3,3153,55,5
4,3153,1224,1
5,3153,955,2
6,3153,2,1
7,3153,6,3
0,3154,256,5
1,3154,0,1
2,3154,23,4
3,3154,316,3
4,3154,45,3
5,3154,6,5
6,3154,39,4
7,3154,1,1
8,3154,46,5
9,3154,113,5
10,3154,326,5
11,3154,2434,5
12,3154,395,5
13,3154,92,3
14,3154,401,3
15,3154,27,4
0,3155,29,3
1,3155,0,3
2,3155,10,5
3,3155,30,2
4,3155,34,3
5,3155,118,3
6,3155,4737,2
7,3155,2884,1
8,3155,94,3
9,3155,1096,4
10,3155,8,2
11,3155,1,4
12,3155,150,4
13,3155,27,1
14,3155,1229,4
15,3155,28,5
16,3155,2568,3
17,3155,727,4
0,3156,0,1
1,3156,428,1
2,3156,122,5
3,3156,4,4
4,3156,6,5
5,3156,56,2
6,3156,766,3
7,3156,700,2
8,3156,144,5
9,3156,301,3
10,3156,2309,2
11,3156,938,5
12,3156,2392,5
13,3156,652,5
0,3157,5,4
1,3157,20,5
2,3157,3344,4
3,3157,453,3
4,3157,465,3
5,3157,0,5
6,3157,114,1
7,3157,307,4
8,3157,1705,5
9,3157,3417,5
10,3157,34,4
11,3157,148,1
12,3157,102,4
13,3157,9,3
14,3157,11,5
15,3157,2291,1
0,3158,0,2
1,3158,7,3
2,3158,133,2
3,3158,881,2
4,3158,17,1
5,3158,2920,5
6,3158,1,5
7,3158,264,4
8,3158,158,3
9,3158,12,3
10,3158,446,2
11,3158,6,1
12,3158,1542,4
13,3158,67,2
14,3158,471,3
15,3158,54,3
16,3158,364,1
0,3159,4364,2
1,3159,154,2
2,3159,0,4
3,3159,27,2
4,3159,190,5
5,3159,221,3
6,3159,12,4
7,3159,978,2
8,3159,24,1
0,3160,0,3
1,3160,2499,5
2,3160,15,2
3,3160,417,4
4,3160,390,2
0,3161,125,4
1,3161,9,5
2,3161,70,4
3,3161,2698,3
4,3161,0,1
5,3161,3097,1
6,3161,219,1
7,3161,22,4
8,3161,145,3
9,3161,3161,4
10,3161,17,2
11,3161,581,4
12,3161,134,4
13,3161,4,1
14,3161,651,4
15,3161,436,3
16,3161,217,5
0,3162,508,3
1,3162,0,2
2,3162,143,4
3,3162,2,3
4,3162,3657,4
0,3163,5,2
1,3163,263,4
2,3163,1499,1
3,3163,0,4
4,3163,3128,3
5,3163,10,2
6,3163,690,5
7,3163,122,2
8,3163,4590,1
9,3163,2,5
10,3163,40,4
11,3163,256,4
12,3163,460,1
13,3163,11,1
14,3163,59,4
15,3163,199,1
16,3163,66,5
0,3164,0,1
1,3164,4767,4
2,3164,1451,4
3,3164,2048,1
4,3164,199,1
5,3164,2,1
6,3164,275,5
0,3165,0,1
1,3165,2,5
2,3165,7,4
3,3165,236,4
4,3165,3,1
5,3165,3542,5
6,3165,519,5
7,3165,1,1
8,3165,619,2
9,3165,3003,2
10,3165,602,2
11,3165,1315,4
12,3165,11,4
13,3165,4,1
14,3165,799,3
15,3165,659,5
16,3165,189,3
17,3165,588,5
0,3166,75,3
1,3166,0,4
2,3166,298,5
3,3166,352,3
4,3166,86,4
5,3166,6,4
6,3166,255,3
7,3166,730,1
8,3166,26,1
0,3167,0,2
1,3167,449,5
2,3167,226,5
3,3167,125,1
4,3167,2887,5
5,3167,2,1
6,3167,6,3
7,3167,1,3
8,3167,2385,1
0,3168,217,1
1,3168,5,1
2,3168,0,3
3,3168,14,4
4,3168,292,5
5,3168,1,2
6,3168,20,2
7,3168,131,4
8,3168,187,4
0,3169,0,4
1,3169,43,4
2,3169,317,1
3,3169,2188,5
4,3169,64,3
5,3169,4,5
6,3169,15,1
7,3169,233,1
8,3169,352,4
9,3169,385,4
10,3169,311,2
11,3169,1089,4
12,3169,117,2
13,3169,1,2
0,3170,56,5
1,3170,0,4
2,3170,13,5
3,3170,628,2
4,3170,122,4
5,3170,25,1
6,3170,31,1
7,3170,1585,4
8,3170,50,3
9,3170,867,5
10,3170,85,4
11,3170,1,4
12,3170,136,1
13,3170,2,4
14,3170,8,2
0,3171,0,4
1,3171,181,2
2,3171,66,5
3,3171,449,3
4,3171,2768,1
5,3171,14,3
6,3171,22,3
7,3171,38,4
8,3171,2,4
9,3171,1,4
10,3171,43,3
0,3172,962,1
1,3172,0,3
2,3172,664,2
3,3172,15,5
4,3172,121,3
5,3172,22,4
6,3172,377,5
7,3172,40,4
8,3172,11,5
9,3172,849,2
10,3172,21,3
11,3172,132,2
12,3172,97,3
13,3172,286,5
14,3172,135,2
15,3172,790,3
16,3172,531,4
17,3172,10,1
0,3173,0,4
1,3173,3802,5
2,3173,469,3
3,3173,823,2
4,3173,4648,4
5,3173,542,4
6,3173,12,2
7,3173,206,3
8,3173,4423,1
9,3173,4580,2
10,3173,359,4
11,3173,1304,1
12,3173,8,2
13,3173,1,5
14,3173,1068,5
15,3173,6,5
16,3173,364,1
17,3173,222,3
18,3173,255,2
0,3174,0,2
1,3174,2208,5
2,3174,159,3
3,3174,2132,1
4,3174,2,1
0,3175,0,1
1,3175,27,2
2,3175,36,5
3,3175,107,5
4,3175,71,5
5,3175,3014,1
6,3175,6,4
0,3176,699,3
1,3176,10,3
2,3176,167,3
3,3176,0,1
4,3176,25,3
5,3176,12,4
6,3176,4527,2
7,3176,674,5
8,3176,4,4
9,3176,4637,3
10,3176,616,1
0,3177,0,2
1,3177,22,1
2,3177,791,2
3,3177,3425,3
4,3177,1,5
5,3177,133,3
6,3177,123,4
7,3177,9,3
0,3178,0,4
1,3178,1449,2
2,3178,16,1
3,3178,275,4
4,3178,2,5
5,3178,2150,5
6,3178,315,1
7,3178,3257,1
8,3178,5,5
0,3179,12,2
1,3179,901,1
2,3179,91,5
3,3179,0,4
4,3179,32,1
5,3179,908,4
6,3179,249,1
7,3179,362,1
8,3179,155,1
9,3179,3,3
0,3180,0,3
1,3180,27,4
2,3180,17,2
3,3180,740,2
4,3180,1506,5
5,3180,155,3
6,3180,186,1
7,3180,4,4
8,3180,1282,5
9,3180,294,1
10,3180,2,1
11,3180,26,1
12,3180,2951,3
13,3180,2989,5
14,3180,3628,1
0,3181,0,2
1,3181,1213,1
2,3181,1537,1
3,3181,2,2
4,3181,72,5
5,3181,98,4
6,3181,3059,5
7,3181,110,1
8,3181,183,3
9,3181,297,3
10,3181,1,4
11,3181,5,1
12,3181,75,4
13,3181,4,3
14,3181,1728,1
15,3181,1382,5
16,3181,536,2
0,3182,0,4
1,3182,198,3
2,3182,820,4
3,3182,3689,5
4,3182,109,2
5,3182,601,1
6,3182,2307,4
7,3182,6,1
8,3182,8,4
0,3183,213,2
1,3183,0,3
2,3183,123,1
3,3183,173,3
4,3183,6,3
5,3183,96,4
6,3183,427,1
7,3183,4799,3
8,3183,4675,4
9,3183,3174,3
10,3183,1353,2
11,3183,842,2
12,3183,864,1
13,3183,4,2
14,3183,5,3
15,3183,1846,3
16,3183,510,3
17,3183,21,5
18,3183,144,3
0,3184,0,2
1,3184,2,4
2,3184,584,5
3,3184,287,5
4,3184,1,1
5,3184,11,2
6,3184,53,5
7,3184,72,1
8,3184,809,2
9,3184,3842,3
10,3184,4,1
11,3184,149,2
12,3184,2468,2
13,3184,6,1
0,3185,0,4
1,3185,1,5
2,3185,59,3
3,3185,3,2
4,3185,101,4
5,3185,25,5
6,3185,872,3
7,3185,1136,4
8,3185,7,2
9,3185,1242,5
10,3185,640,4
11,3185,12,3
12,3185,1530,5
13,3185,6,2
14,3185,34,5
15,3185,47,2
16,3185,4930,1
17,3185,70,2
18,3185,1662,2
0,3186,0,1
1,3186,396,5
2,3186,132,2
3,3186,2843,4
4,3186,61,4
5,3186,208,3
6,3186,2,4
7,3186,10,1
8,3186,95,1
9,3186,358,3
10,3186,32,3
11,3186,3246,2
12,3186,138,5
13,3186,27,1
14,3186,509,3
15,3186,3,2
16,3186,9,5
0,3187,4502,3
1,3187,0,2
2,3187,801,3
3,3187,295,1
4,3187,2,5
5,3187,1888,1
6,3187,549,2
7,3187,649,5
8,3187,2922,5
0,3188,630,5
1,3188,52,2
2,3188,1563,2
3,3188,0,2
4,3188,375,3
5,3188,27,1
6,3188,22,1
7,3188,3,2
8,3188,1424,3
9,3188,323,3
10,3188,2744,1
11,3188,553,1
12,3188,17,1
13,3188,3922,5
14,3188,100,2
15,3188,3142,5
16,3188,1,2
0,3189,192,4
1,3189,128,2
2,3189,0,5
3,3189,3263,1
4,3189,36,5
5,3189,1696,4
6,3189,20,3
7,3189,773,5
8,3189,157,2
9,3189,89,1
10,3189,10,2
11,3189,500,2
12,3189,57,5
13,3189,271,2
14,3189,335,2
15,3189,167,3
16,3189,4493,3
17,3189,1088,5
0,3190,37,5
1,3190,86,5
2,3190,545,4
3,3190,0,3
4,3190,116,2
5,3190,904,1
6,3190,61,2
7,3190,3921,2
8,3190,1,4
9,3190,4838,2
10,3190,98,1
11,3190,1535,5
12,3190,1877,3
13,3190,3,5
14,3190,1717,2
15,3190,199,3
16,3190,3672,5
0,3191,3,5
1,3191,30,4
2,3191,2,5
3,3191,0,3
4,3191,12,3
5,3191,3914,5
6,3191,200,5
7,3191,3744,4
8,3191,4,1
9,3191,38,2
10,3191,9,2
11,3191,434,4
12,3191,890,1
13,3191,11,4
14,3191,39,1
0,3192,0,1
1,3192,5,3
2,3192,50,4
3,3192,4,4
4,3192,7,3
5,3192,327,5
0,3193,3048,4
1,3193,0,4
2,3193,24,5
3,3193,3366,4
4,3193,278,5
5,3193,10,3
6,3193,9,2
7,3193,17,3
0,3194,0,3
1,3194,4,1
2,3194,4161,1
3,3194,192,3
0,3195,0,1
1,3195,433,5
2,3195,920,4
3,3195,24,2
4,3195,45,1
5,3195,1,4
6,3195,3,2
