,user_id,app_id,rating
11,1452,3429,2
12,1452,3589,5
13,1452,50,5
0,1453,53,4
1,1453,0,2
2,1453,933,4
3,1453,866,5
4,1453,26,4
5,1453,10,5
6,1453,46,5
0,1454,0,4
1,1454,3081,4
2,1454,86,4
3,1454,673,4
4,1454,8,4
5,1454,154,5
6,1454,684,4
7,1454,4764,3
8,1454,9,3
9,1454,2,4
10,1454,21,4
11,1454,105,4
12,1454,17,3
13,1454,31,4
14,1454,3166,2
15,1454,19,4
16,1454,5,3
17,1454,2166,4
0,1455,0,2
1,1455,3503,3
2,1455,850,5
3,1455,9,4
4,1455,363,5
5,1455,4526,5
6,1455,987,2
7,1455,87,4
8,1455,105,5
9,1455,312,5
10,1455,115,5
0,1456,21,4
1,1456,364,2
2,1456,1,1
3,1456,826,2
4,1456,2,4
5,1456,363,4
6,1456,194,4
7,1456,0,4
8,1456,3862,5
9,1456,771,3
10,1456,6,3
11,1456,43,5
12,1456,2575,4
13,1456,86,5
14,1456,428,3
15,1456,317,2
16,1456,382,2
17,1456,1013,5
18,1456,584,4
0,1457,0,3
1,1457,1,4
2,1457,9,4
3,1457,83,3
4,1457,310,5
5,1457,126,4
6,1457,23,2
7,1457,6,1
8,1457,1815,4
9,1457,796,4
10,1457,438,3
11,1457,218,2
12,1457,65,4
13,1457,47,1
14,1457,8,5
15,1457,4,5
16,1457,1402,5
17,1457,73,2
0,1458,0,5
1,1458,1040,5
2,1458,625,1
3,1458,9,3
4,1458,4061,4
5,1458,359,5
6,1458,11,2
7,1458,758,4
8,1458,29,1
9,1458,53,5
0,1459,0,3
1,1459,82,3
2,1459,1666,3
3,1459,32,3
4,1459,4948,2
5,1459,3451,4
6,1459,3,1
7,1459,9,4
8,1459,63,2
9,1459,259,4
10,1459,22,5
0,1460,0,5
1,1460,77,4
2,1460,2140,4
3,1460,21,3
4,1460,140,2
5,1460,3889,5
6,1460,111,1
7,1460,2238,5
8,1460,143,1
9,1460,2,4
0,1461,1,2
1,1461,52,5
2,1461,0,4
3,1461,1828,3
4,1461,1485,3
5,1461,1689,4
0,1462,0,4
1,1462,115,4
2,1462,4481,5
3,1462,3,5
4,1462,2,4
5,1462,107,3
6,1462,866,1
7,1462,2808,3
8,1462,81,3
9,1462,4460,4
10,1462,2339,4
0,1463,0,2
1,1463,2497,2
2,1463,1065,2
3,1463,2239,4
4,1463,2229,5
5,1463,37,5
6,1463,4000,5
7,1463,57,5
8,1463,4,5
9,1463,897,5
0,1464,0,4
1,1464,42,2
2,1464,461,1
3,1464,3950,5
4,1464,441,4
5,1464,5,3
6,1464,7,5
7,1464,436,3
8,1464,95,5
9,1464,15,5
10,1464,13,5
11,1464,695,3
12,1464,82,4
13,1464,6,5
14,1464,739,5
15,1464,38,4
16,1464,930,5
17,1464,2825,2
0,1465,28,4
1,1465,9,4
2,1465,0,4
3,1465,124,4
4,1465,4264,3
5,1465,484,5
6,1465,8,3
7,1465,59,5
8,1465,428,3
0,1466,40,5
1,1466,0,4
2,1466,45,5
3,1466,4,5
4,1466,60,5
5,1466,35,5
6,1466,2406,4
7,1466,1145,4
8,1466,217,5
9,1466,513,3
10,1466,102,5
11,1466,5,5
12,1466,2193,4
13,1466,162,2
14,1466,13,5
0,1467,3823,3
1,1467,0,4
2,1467,1245,4
3,1467,48,3
4,1467,4,5
5,1467,479,1
6,1467,7,3
7,1467,17,3
8,1467,1904,3
9,1467,2,2
10,1467,9,5
11,1467,413,4
12,1467,23,5
0,1468,4,1
1,1468,0,1
2,1468,539,3
3,1468,1418,4
4,1468,468,5
5,1468,573,4
6,1468,3289,5
7,1468,247,3
8,1468,3,3
9,1468,31,4
10,1468,2175,5
11,1468,29,1
12,1468,2,5
13,1468,15,3
14,1468,259,5
15,1468,1874,4
16,1468,77,3
0,1469,16,2
1,1469,1,1
2,1469,4347,5
3,1469,1176,1
4,1469,4929,4
5,1469,28,3
6,1469,0,5
7,1469,10,5
8,1469,523,5
9,1469,65,5
10,1469,4453,2
11,1469,540,4
12,1469,2420,4
13,1469,15,4
14,1469,464,4
15,1469,375,4
0,1470,1565,4
1,1470,929,3
2,1470,133,3
3,1470,777,2
0,1471,94,5
1,1471,0,5
2,1471,610,4
3,1471,2153,4
4,1471,118,4
5,1471,1131,2
6,1471,2,2
7,1471,672,2
8,1471,2077,4
9,1471,823,4
0,1472,477,3
1,1472,0,5
2,1472,779,5
3,1472,1027,4
4,1472,16,3
5,1472,175,2
0,1473,17,2
1,1473,1870,4
2,1473,0,4
3,1473,551,5
4,1473,71,5
5,1473,3,3
6,1473,4,5
7,1473,150,5
8,1473,1021,4
9,1473,1181,3
10,1473,96,5
0,1474,0,1
1,1474,2769,2
2,1474,4144,4
3,1474,233,4
4,1474,158,5
5,1474,2814,2
6,1474,5,5
7,1474,9,5
8,1474,4,5
9,1474,2613,3
10,1474,39,2
11,1474,754,4
12,1474,1904,1
13,1474,6,4
14,1474,427,3
15,1474,628,2
16,1474,76,5
17,1474,4149,3
0,1475,0,4
1,1475,306,5
2,1475,13,5
3,1475,1381,5
4,1475,2897,3
5,1475,4695,3
6,1475,3173,3
7,1475,174,4
8,1475,1,1
9,1475,693,5
10,1475,70,5
11,1475,4985,5
12,1475,458,4
13,1475,3976,4
0,1476,0,4
1,1476,52,4
2,1476,139,1
3,1476,131,5
0,1477,0,5
1,1477,135,4
2,1477,110,3
3,1477,67,2
4,1477,261,2
5,1477,2197,5
0,1478,0,2
1,1478,3778,2
2,1478,3125,3
3,1478,24,4
4,1478,526,5
5,1478,158,1
6,1478,2890,4
7,1478,1185,4
8,1478,3032,4
9,1478,1,2
10,1478,818,3
11,1478,39,4
0,1479,146,3
1,1479,98,4
2,1479,1216,5
3,1479,0,5
4,1479,67,2
5,1479,720,3
6,1479,1027,5
7,1479,2915,3
8,1479,602,3
9,1479,275,3
10,1479,3789,3
11,1479,4483,4
0,1480,2,4
1,1480,0,5
2,1480,4638,2
3,1480,6,5
4,1480,224,5
5,1480,1533,3
6,1480,56,3
7,1480,12,3
8,1480,440,3
9,1480,2127,2
10,1480,1,3
11,1480,317,4
12,1480,294,4
13,1480,1860,5
14,1480,5,5
15,1480,851,1
16,1480,37,2
0,1481,1131,2
1,1481,4025,5
2,1481,0,3
3,1481,1333,1
4,1481,197,2
5,1481,14,3
6,1481,2,4
7,1481,42,1
8,1481,288,3
9,1481,2415,2
10,1481,282,4
11,1481,2673,2
12,1481,4622,4
13,1481,1912,3
14,1481,287,2
15,1481,43,5
16,1481,4533,3
0,1482,294,5
1,1482,209,3
2,1482,0,2
3,1482,37,5
4,1482,2,1
5,1482,579,4
6,1482,1750,4
7,1482,98,4
8,1482,23,4
0,1483,4394,3
1,1483,5,3
2,1483,0,1
3,1483,2,4
4,1483,285,5
5,1483,247,3
6,1483,6,2
7,1483,1252,3
8,1483,16,2
9,1483,151,5
10,1483,30,2
11,1483,42,3
12,1483,14,3
13,1483,681,2
14,1483,99,2
15,1483,3175,2
16,1483,730,2
0,1484,612,5
1,1484,0,4
2,1484,3,2
3,1484,686,5
4,1484,1778,5
5,1484,3998,4
6,1484,2138,4
7,1484,61,3
8,1484,27,1
9,1484,6,5
10,1484,408,4
11,1484,3576,5
12,1484,147,3
13,1484,78,5
14,1484,2844,3
15,1484,22,4
16,1484,115,5
17,1484,20,2
18,1484,3531,3
0,1485,726,2
1,1485,0,3
2,1485,16,4
3,1485,1197,5
4,1485,72,5
5,1485,35,2
6,1485,113,3
7,1485,1,3
8,1485,3891,4
9,1485,13,5
10,1485,183,5
11,1485,52,5
12,1485,247,3
13,1485,9,4
14,1485,3969,5
0,1486,1,5
1,1486,0,5
2,1486,5,2
3,1486,509,3
4,1486,42,5
5,1486,658,5
6,1486,105,5
7,1486,30,4
8,1486,1123,2
9,1486,564,3
10,1486,1120,1
0,1487,0,4
1,1487,442,4
2,1487,13,1
3,1487,16,5
4,1487,8,1
5,1487,2,1
0,1488,80,3
1,1488,41,1
2,1488,0,2
3,1488,362,4
4,1488,4124,4
5,1488,389,5
6,1488,2153,3
0,1489,4319,5
1,1489,431,5
2,1489,17,4
3,1489,0,5
4,1489,646,4
5,1489,1,4
6,1489,9,4
7,1489,1859,4
8,1489,245,4
9,1489,568,4
0,1490,103,5
1,1490,6,1
2,1490,4626,4
3,1490,0,4
4,1490,10,2
5,1490,135,4
6,1490,15,4
0,1491,1804,2
1,1491,25,3
2,1491,0,2
3,1491,4216,4
4,1491,164,5
5,1491,2571,3
6,1491,1461,5
7,1491,328,3
8,1491,47,1
9,1491,7,1
10,1491,421,5
11,1491,1,4
12,1491,1359,4
13,1491,1608,1
14,1491,224,1
0,1492,3345,4
1,1492,2142,1
2,1492,34,3
3,1492,692,2
4,1492,1,4
5,1492,0,5
6,1492,2953,2
7,1492,1865,5
8,1492,35,3
9,1492,140,2
10,1492,1034,1
11,1492,413,3
12,1492,3805,2
13,1492,850,1
14,1492,32,3
0,1493,3339,4
1,1493,0,3
2,1493,387,1
3,1493,274,4
4,1493,11,2
5,1493,1,2
6,1493,63,2
7,1493,83,4
8,1493,9,5
9,1493,694,4
10,1493,3657,3
11,1493,32,2
12,1493,4183,4
13,1493,456,5
14,1493,1322,1
15,1493,6,5
16,1493,111,1
17,1493,100,4
0,1494,0,5
1,1494,1,2
2,1494,3,2
0,1495,4258,5
1,1495,166,1
2,1495,0,5
3,1495,5,3
4,1495,514,2
5,1495,6,3
6,1495,1226,4
7,1495,3481,3
8,1495,9,5
0,1496,25,5
1,1496,153,2
2,1496,28,4
3,1496,7,5
0,1497,3455,5
1,1497,4,4
2,1497,270,5
3,1497,0,5
4,1497,35,4
5,1497,201,4
6,1497,337,3
7,1497,4437,2
8,1497,153,2
9,1497,56,4
10,1497,13,4
11,1497,1,4
12,1497,3053,4
0,1498,0,5
1,1498,35,5
2,1498,2239,5
3,1498,7,5
4,1498,8,5
5,1498,3903,5
6,1498,19,5
7,1498,381,4
8,1498,129,5
9,1498,2110,5
10,1498,5,4
0,1499,0,1
1,1499,1755,3
2,1499,2737,4
3,1499,2158,4
0,1500,0,5
1,1500,999,5
2,1500,2627,2
3,1500,368,2
4,1500,1355,4
5,1500,211,3
6,1500,1636,2
7,1500,276,2
8,1500,142,3
9,1500,1,2
10,1500,124,2
11,1500,141,2
12,1500,573,5
13,1500,14,4
14,1500,2525,4
0,1501,126,5
1,1501,6,4
2,1501,0,4
3,1501,21,4
4,1501,1,4
5,1501,9,3
6,1501,2,3
7,1501,241,5
8,1501,175,2
9,1501,406,3
10,1501,45,4
11,1501,4419,3
12,1501,28,5
13,1501,255,4
14,1501,2356,4
0,1502,109,3
1,1502,10,3
2,1502,619,3
3,1502,0,2
4,1502,1855,5
5,1502,1336,5
6,1502,4,5
7,1502,86,1
8,1502,62,5
9,1502,1,5
10,1502,53,2
11,1502,6,5
12,1502,14,3
13,1502,36,1
14,1502,57,4
15,1502,32,2
16,1502,111,2
17,1502,18,3
0,1503,1,3
1,1503,2920,2
2,1503,288,1
3,1503,259,4
4,1503,1166,3
5,1503,0,2
6,1503,1196,3
7,1503,53,4
8,1503,1250,2
9,1503,3097,5
10,1503,87,2
11,1503,47,2
12,1503,513,4
13,1503,133,2
14,1503,919,3
0,1504,0,4
1,1504,10,4
2,1504,254,4
3,1504,2816,3
4,1504,43,4
5,1504,2,2
0,1505,2945,2
1,1505,0,1
2,1505,499,5
3,1505,7,4
4,1505,93,4
5,1505,2,1
6,1505,1218,5
7,1505,1120,4
8,1505,906,5
9,1505,2917,3
0,1506,2,4
1,1506,0,2
2,1506,1,4
3,1506,3,5
4,1506,2106,5
5,1506,3866,1
6,1506,85,3
7,1506,1564,3
8,1506,31,5
9,1506,4936,2
0,1507,0,5
1,1507,10,1
2,1507,20,1
3,1507,1078,2
4,1507,54,3
5,1507,4602,3
6,1507,4640,5
7,1507,2402,4
8,1507,42,1
9,1507,662,3
10,1507,3789,4
11,1507,613,5
0,1508,0,4
1,1508,309,1
2,1508,2,4
3,1508,546,3
4,1508,12,2
5,1508,1,4
6,1508,331,4
7,1508,3,4
8,1508,15,4
9,1508,25,5
10,1508,321,5
11,1508,286,3
12,1508,5,3
13,1508,3540,2
14,1508,1846,3
15,1508,2887,5
16,1508,3550,3
17,1508,118,5
0,1509,0,3
1,1509,9,4
2,1509,3,2
3,1509,1117,2
4,1509,1498,4
5,1509,257,5
6,1509,12,5
7,1509,2253,4
8,1509,13,4
9,1509,1675,4
10,1509,4,5
11,1509,14,4
12,1509,11,4
13,1509,157,3
0,1510,2,3
1,1510,85,3
2,1510,1881,1
3,1510,0,4
4,1510,3,4
5,1510,394,5
6,1510,43,3
7,1510,7,5
8,1510,3355,5
9,1510,440,1
10,1510,2911,5
11,1510,599,4
12,1510,981,2
13,1510,16,5
14,1510,1,1
15,1510,14,1
16,1510,34,1
17,1510,5,3
18,1510,1418,2
0,1511,1,2
1,1511,89,5
2,1511,69,5
3,1511,24,2
4,1511,13,2
5,1511,889,3
6,1511,0,5
7,1511,1512,2
8,1511,549,1
0,1512,13,2
1,1512,15,3
2,1512,324,4
3,1512,0,4
4,1512,65,3
5,1512,105,5
6,1512,2,3
7,1512,540,5
8,1512,4690,2
9,1512,71,4
10,1512,1,1
11,1512,482,3
12,1512,1008,5
13,1512,9,4
14,1512,28,4
15,1512,5,3
0,1513,3394,5
1,1513,0,5
2,1513,3,3
3,1513,6,3
4,1513,5,3
5,1513,2,5
6,1513,7,3
7,1513,60,5
8,1513,1,5
9,1513,703,3
10,1513,87,4
11,1513,2447,5
12,1513,28,5
13,1513,180,4
14,1513,95,3
15,1513,1431,2
16,1513,1626,5
17,1513,44,5
0,1514,0,4
1,1514,89,2
2,1514,102,5
3,1514,3,2
4,1514,368,4
5,1514,457,3
6,1514,4983,3
7,1514,228,1
8,1514,1369,4
9,1514,42,5
0,1515,26,1
1,1515,0,3
2,1515,725,5
3,1515,2798,4
4,1515,40,3
5,1515,95,4
6,1515,605,3
7,1515,1702,5
8,1515,2146,2
0,1516,0,5
1,1516,1020,5
2,1516,13,5
3,1516,3867,5
4,1516,282,3
0,1517,37,2
1,1517,0,4
2,1517,7,4
3,1517,607,3
0,1518,0,4
1,1518,22,2
2,1518,2703,3
3,1518,2,5
4,1518,2065,3
5,1518,1,5
6,1518,963,3
7,1518,153,5
8,1518,749,2
0,1519,63,5
1,1519,35,5
2,1519,2,3
3,1519,0,5
4,1519,1433,4
5,1519,222,2
6,1519,4824,4
7,1519,476,3
8,1519,2100,2
9,1519,3,2
10,1519,26,2
11,1519,2005,5
12,1519,173,5
13,1519,958,3
14,1519,2257,2
0,1520,0,4
1,1520,1534,5
2,1520,123,5
3,1520,1122,3
4,1520,26,3
5,1520,341,3
6,1520,88,4
7,1520,437,5
8,1520,1226,5
0,1521,6,5
1,1521,62,5
2,1521,413,2
3,1521,0,5
4,1521,686,1
5,1521,5,5
6,1521,388,2
7,1521,779,5
8,1521,72,4
9,1521,566,2
10,1521,1,2
11,1521,414,2
12,1521,132,4
13,1521,518,3
14,1521,171,3
15,1521,4398,3
16,1521,37,3
17,1521,70,2
0,1522,3365,3
1,1522,306,5
2,1522,0,4
0,1523,0,4
1,1523,1707,5
2,1523,585,3
3,1523,177,3
4,1523,2,1
5,1523,8,5
6,1523,204,4
7,1523,132,3
8,1523,333,3
9,1523,287,5
10,1523,1275,4
0,1524,0,4
1,1524,131,2
2,1524,278,3
3,1524,50,2
4,1524,1,2
5,1524,404,5
6,1524,1985,3
7,1524,16,3
8,1524,497,5
9,1524,127,4
10,1524,73,5
11,1524,1375,2
0,1525,0,5
1,1525,2141,5
2,1525,2018,5
3,1525,12,1
4,1525,27,1
5,1525,363,3
6,1525,584,4
7,1525,256,5
8,1525,3,5
9,1525,744,4
0,1526,74,5
1,1526,508,1
2,1526,0,5
3,1526,100,3
4,1526,8,3
5,1526,92,4
6,1526,224,2
7,1526,32,4
8,1526,665,2
0,1527,1386,3
1,1527,0,5
2,1527,136,5
3,1527,18,3
4,1527,1,4
5,1527,523,2
6,1527,33,5
7,1527,4640,4
8,1527,301,2
9,1527,4,3
10,1527,471,5
11,1527,2150,3
12,1527,3260,3
13,1527,952,5
14,1527,729,3
15,1527,25,3
16,1527,1896,1
0,1528,0,5
1,1528,4804,3
2,1528,2112,4
3,1528,538,2
4,1528,195,4
5,1528,392,5
6,1528,1859,5
7,1528,4345,2
8,1528,16,2
9,1528,607,3
10,1528,53,2
11,1528,196,3
12,1528,1345,4
13,1528,1262,3
14,1528,3,2
0,1529,227,1
1,1529,0,5
2,1529,1,4
3,1529,6,4
4,1529,153,5
5,1529,18,3
0,1530,17,5
1,1530,1486,2
2,1530,15,4
3,1530,457,4
4,1530,199,5
5,1530,45,3
6,1530,0,5
7,1530,1395,5
8,1530,618,2
9,1530,4372,1
10,1530,4,1
11,1530,1,2
0,1531,4,1
1,1531,0,5
2,1531,18,2
3,1531,174,2
4,1531,370,4
5,1531,468,2
6,1531,287,4
7,1531,429,5
8,1531,6,3
0,1532,699,5
1,1532,89,2
2,1532,0,2
3,1532,4834,3
4,1532,1334,3
5,1532,2378,4
6,1532,803,5
7,1532,11,5
8,1532,4559,3
9,1532,170,4
10,1532,510,5
11,1532,3719,4
12,1532,2,4
13,1532,801,4
14,1532,1225,5
15,1532,88,2
0,1533,79,3
1,1533,4109,5
2,1533,32,5
3,1533,0,4
4,1533,4626,3
5,1533,11,5
0,1534,1,2
1,1534,1820,3
2,1534,0,4
3,1534,16,4
4,1534,12,3
5,1534,8,5
6,1534,3,2
7,1534,13,5
8,1534,152,5
9,1534,558,5
10,1534,2585,3
11,1534,32,1
12,1534,24,4
13,1534,105,3
14,1534,17,5
15,1534,2410,3
16,1534,2855,2
0,1535,4223,3
1,1535,0,2
2,1535,204,1
3,1535,1691,4
4,1535,1671,3
5,1535,2267,4
6,1535,3441,5
0,1536,685,3
1,1536,0,3
2,1536,1,2
3,1536,2017,5
4,1536,52,5
5,1536,1928,4
6,1536,1214,2
7,1536,128,3
8,1536,89,2
9,1536,85,3
10,1536,8,4
11,1536,3418,5
0,1537,1,5
1,1537,0,4
2,1537,14,5
0,1538,0,5
1,1538,633,1
2,1538,2082,5
0,1539,1419,5
1,1539,0,5
2,1539,371,3
3,1539,1048,2
0,1540,2486,5
1,1540,0,5
2,1540,4,5
3,1540,50,1
4,1540,100,4
5,1540,29,1
6,1540,38,3
7,1540,1023,2
8,1540,244,4
9,1540,4820,5
10,1540,1,5
0,1541,579,5
1,1541,127,5
2,1541,10,2
3,1541,0,4
4,1541,175,5
5,1541,176,4
6,1541,7,2
7,1541,1,1
8,1541,850,3
9,1541,75,2
10,1541,18,1
11,1541,638,5
12,1541,783,4
13,1541,395,5
0,1542,2,4
1,1542,12,2
2,1542,3962,3
3,1542,132,2
4,1542,1802,4
5,1542,0,3
6,1542,4,5
7,1542,1085,4
8,1542,344,3
9,1542,1663,4
0,1543,1156,3
1,1543,0,3
2,1543,445,2
3,1543,1075,3
4,1543,1437,1
5,1543,9,2
0,1544,0,4
1,1544,3187,5
2,1544,264,5
3,1544,447,2
4,1544,1186,1
5,1544,357,3
0,1545,1,5
1,1545,300,3
2,1545,39,3
3,1545,0,5
4,1545,6,2
5,1545,3035,5
6,1545,451,3
7,1545,26,5
8,1545,537,2
9,1545,312,2
10,1545,34,2
11,1545,4474,2
12,1545,3814,5
13,1545,5,4
14,1545,2155,4
0,1546,881,4
1,1546,553,2
2,1546,1,5
3,1546,0,4
4,1546,508,3
5,1546,23,5
0,1547,2092,4
1,1547,2,4
2,1547,0,5
3,1547,3546,4
4,1547,4,4
5,1547,3406,4
6,1547,355,3
7,1547,370,3
8,1547,3,4
9,1547,522,4
10,1547,46,1
0,1548,2,3
1,1548,0,3
2,1548,8,1
3,1548,27,4
4,1548,702,3
5,1548,54,4
6,1548,1000,2
7,1548,16,3
8,1548,2506,3
9,1548,2698,4
10,1548,964,4
11,1548,292,3
12,1548,48,2
13,1548,4658,3
14,1548,817,3
15,1548,4,4
16,1548,96,4
17,1548,105,4
18,1548,114,3
0,1549,2163,3
1,1549,61,4
2,1549,4,5
3,1549,0,5
4,1549,92,4
5,1549,63,3
6,1549,19,3
7,1549,3307,3
8,1549,26,5
0,1550,1,5
1,1550,3,5
2,1550,684,3
3,1550,53,5
4,1550,17,5
5,1550,47,5
6,1550,0,3
7,1550,4202,4
8,1550,925,1
0,1551,0,5
1,1551,1611,4
2,1551,3,1
3,1551,4,3
4,1551,84,4
5,1551,175,2
6,1551,9,4
7,1551,3433,3
8,1551,313,5
9,1551,332,5
10,1551,2904,3
11,1551,1159,5
0,1552,279,2
1,1552,1040,2
2,1552,20,4
3,1552,1,3
4,1552,3282,3
5,1552,1350,5
6,1552,0,4
7,1552,438,5
8,1552,33,5
9,1552,2,5
10,1552,64,5
11,1552,25,1
12,1552,175,5
13,1552,7,5
14,1552,3536,1
15,1552,1621,5
16,1552,18,3
0,1553,2155,4
1,1553,733,3
2,1553,0,3
3,1553,8,5
4,1553,2639,3
5,1553,252,3
6,1553,1,4
7,1553,3193,2
8,1553,1336,4
9,1553,66,2
10,1553,391,5
11,1553,458,4
12,1553,1593,2
0,1554,879,4
1,1554,532,5
2,1554,1,4
3,1554,2779,5
0,1555,4961,5
1,1555,3,4
2,1555,0,5
3,1555,278,5
4,1555,61,3
5,1555,677,1
6,1555,44,3
7,1555,1,4
8,1555,3440,4
9,1555,1344,1
10,1555,5,5
0,1556,21,5
1,1556,5,5
2,1556,1464,4
3,1556,0,5
4,1556,11,4
5,1556,3777,5
6,1556,404,3
0,1557,0,5
1,1557,32,5
2,1557,3,2
3,1557,7,4
4,1557,1698,4
5,1557,613,4
6,1557,2228,4
7,1557,2,5
8,1557,1395,4
9,1557,805,5
10,1557,4463,5
0,1558,1082,2
1,1558,0,4
2,1558,180,5
3,1558,4506,4
4,1558,1,2
5,1558,3,5
6,1558,7,3
7,1558,15,5
0,1559,235,5
1,1559,0,2
2,1559,34,5
3,1559,296,3
4,1559,4823,5
5,1559,60,3
6,1559,527,2
7,1559,66,4
8,1559,15,3
9,1559,3453,4
10,1559,1002,2
11,1559,303,5
12,1559,9,4
13,1559,3701,2
14,1559,37,5
15,1559,3,5
16,1559,222,3
0,1560,3819,3
1,1560,1123,3
2,1560,85,3
3,1560,0,4
4,1560,259,5
5,1560,4140,5
6,1560,25,5
7,1560,6,3
8,1560,16,3
9,1560,1418,4
10,1560,198,2
11,1560,179,4
12,1560,35,4
13,1560,153,4
0,1561,1412,1
1,1561,0,2
2,1561,112,1
3,1561,6,3
4,1561,1652,3
5,1561,3908,2
6,1561,1027,5
7,1561,15,2
8,1561,23,3
9,1561,1056,3
10,1561,1998,3
11,1561,7,2
12,1561,1395,1
13,1561,67,5
14,1561,768,5
15,1561,1,4
0,1562,0,5
1,1562,617,5
2,1562,720,4
3,1562,2164,1
4,1562,158,4
5,1562,2,2
6,1562,2031,3
7,1562,54,5
8,1562,2730,5
0,1563,2,4
1,1563,0,4
2,1563,23,5
3,1563,803,4
4,1563,594,5
5,1563,4998,5
6,1563,9,4
7,1563,18,3
8,1563,1092,2
9,1563,2181,4
10,1563,268,3
11,1563,138,3
12,1563,91,2
13,1563,1004,2
14,1563,306,5
15,1563,664,2
16,1563,1510,5
17,1563,220,3
18,1563,2935,2
0,1564,97,5
1,1564,4523,1
2,1564,2495,4
3,1564,0,3
4,1564,4902,5
5,1564,3,2
6,1564,106,3
7,1564,1359,5
8,1564,899,4
9,1564,135,5
10,1564,11,5
11,1564,1,4
0,1565,0,3
1,1565,2574,2
2,1565,345,1
3,1565,3021,3
0,1566,1216,5
1,1566,9,3
2,1566,349,5
3,1566,0,2
4,1566,327,5
5,1566,89,3
6,1566,4009,4
7,1566,557,3
8,1566,1,4
9,1566,693,2
10,1566,305,3
11,1566,1985,4
12,1566,490,3
13,1566,3507,1
14,1566,6,3
15,1566,2,3
0,1567,0,3
1,1567,834,4
2,1567,559,5
3,1567,504,2
4,1567,305,5
5,1567,16,5
6,1567,88,3
7,1567,529,4
8,1567,1,4
9,1567,45,5
10,1567,5,4
11,1567,376,1
12,1567,594,5
0,1568,2,3
1,1568,111,5
2,1568,2263,5
3,1568,3164,4
4,1568,1245,5
5,1568,1854,5
6,1568,1,3
7,1568,0,5
8,1568,23,2
9,1568,424,5
10,1568,451,3
11,1568,836,3
12,1568,10,1
0,1569,0,2
1,1569,3710,4
2,1569,1784,1
3,1569,1408,2
4,1569,2421,4
5,1569,198,3
6,1569,2795,1
7,1569,14,2
8,1569,942,4
0,1570,0,4
1,1570,34,5
2,1570,54,5
3,1570,390,5
4,1570,3818,4
5,1570,403,4
6,1570,7,4
7,1570,356,4
8,1570,2,3
9,1570,416,5
10,1570,350,4
11,1570,1283,5
0,1571,512,3
1,1571,15,4
2,1571,0,2
3,1571,94,1
0,1572,7,2
1,1572,0,4
2,1572,238,5
0,1573,4656,5
1,1573,3,3
2,1573,0,1
3,1573,498,2
4,1573,26,2
0,1574,22,1
1,1574,0,2
2,1574,58,4
0,1575,0,5
1,1575,23,5
2,1575,2683,5
3,1575,946,4
4,1575,53,3
5,1575,673,4
6,1575,42,4
0,1576,1812,4
1,1576,28,5
2,1576,0,4
3,1576,597,4
4,1576,2163,4
5,1576,92,3
6,1576,95,3
7,1576,4,2
8,1576,446,2
9,1576,4260,4
10,1576,153,5
11,1576,10,3
0,1577,802,2
1,1577,0,3
2,1577,290,5
3,1577,9,2
4,1577,72,2
5,1577,26,5
6,1577,57,5
7,1577,1399,3
8,1577,3,3
9,1577,16,3
10,1577,1954,3
11,1577,2,3
12,1577,8,5
13,1577,21,3
14,1577,2552,1
15,1577,1,2
16,1577,4002,5
17,1577,598,4
0,1578,565,5
1,1578,19,3
2,1578,2537,5
0,1579,16,4
1,1579,6,1
2,1579,0,3
3,1579,39,4
4,1579,353,3
5,1579,37,5
6,1579,3,4
7,1579,662,5
8,1579,183,4
9,1579,49,3
10,1579,32,3
11,1579,883,4
12,1579,721,5
13,1579,1602,5
14,1579,1169,1
15,1579,4293,3
16,1579,8,3
0,1580,0,4
1,1580,8,3
2,1580,3574,1
3,1580,4116,5
4,1580,421,4
5,1580,183,2
6,1580,1141,1
7,1580,630,3
8,1580,360,4
0,1581,0,4
1,1581,3,2
2,1581,2623,5
3,1581,4778,5
4,1581,1,2
5,1581,10,4
6,1581,2505,2
7,1581,11,4
8,1581,2393,2
9,1581,99,2
10,1581,4567,4
11,1581,941,5
12,1581,116,1
13,1581,1774,1
14,1581,98,4
0,1582,0,2
1,1582,1,2
2,1582,4874,1
3,1582,154,1
4,1582,491,3
5,1582,2968,5
6,1582,2,5
7,1582,42,3
8,1582,5,4
9,1582,79,1
10,1582,275,5
11,1582,15,5
12,1582,9,2
0,1583,1,2
1,1583,436,3
2,1583,1466,2
3,1583,0,5
4,1583,147,4
5,1583,9,3
6,1583,817,4
7,1583,332,3
8,1583,1809,3
9,1583,1454,5
10,1583,3343,5
11,1583,1093,3
0,1584,0,1
1,1584,786,5
2,1584,700,4
3,1584,3400,5
4,1584,134,5
5,1584,26,4
6,1584,103,4
7,1584,11,4
8,1584,699,5
9,1584,2,3
10,1584,13,2
11,1584,6,5
12,1584,1402,2
13,1584,117,4
14,1584,62,5
15,1584,554,2
16,1584,1274,3
0,1585,0,5
1,1585,4927,2
2,1585,3457,4
3,1585,145,3
4,1585,2,5
5,1585,2830,5
6,1585,409,3
7,1585,8,3
8,1585,1,5
9,1585,1212,3
10,1585,140,4
11,1585,751,3
12,1585,1136,3
13,1585,6,3
14,1585,113,4
0,1586,9,4
1,1586,0,5
2,1586,1,3
3,1586,53,5
4,1586,433,5
5,1586,84,2
6,1586,5,5
7,1586,96,3
0,1587,2464,2
1,1587,171,2
2,1587,0,5
3,1587,1696,2
4,1587,203,4
